hole_id,from,to,mag_avg_si
17HR-286,15.0,20.0,6.15
17HR-286,20.0,25.0,2.36
17HR-286,25.0,30.0,6.35
17HR-286,30.0,35.0,6.29
17HR-286,35.0,40.0,3.83
17HR-286,40.0,45.0,5.61
17HR-286,45.0,50.0,6.09
17HR-286,50.0,55.0,2.53
17HR-286,55.0,60.0,5.61
17HR-286,60.0,65.0,6.65
17HR-286,65.0,70.0,5.75
17HR-286,70.0,75.0,3.1
17HR-286,75.0,80.0,2.91
17HR-286,80.0,85.0,6.47
17HR-286,85.0,90.0,6.22
17HR-286,90.0,95.0,7.6
17HR-286,95.0,100.0,1.11
17HR-286,100.0,105.0,1.66
17HR-286,105.0,110.0,0.84
17HR-286,110.0,115.0,7.19
17HR-286,115.0,120.0,3.42
17HR-286,120.0,125.0,6.58
17HR-286,125.0,130.0,3.92
17HR-286,130.0,135.0,2.06
17HR-286,135.0,140.0,1.3
17HR-286,140.0,145.0,0.42
17HR-286,145.0,150.0,0.7
17HR-286,150.0,155.0,0.41
17HR-286,155.0,160.0,1.45
17HR-286,160.0,165.0,0.71
17HR-286,165.0,170.0,1.18
17HR-286,170.0,175.0,6.43
17HR-286,175.0,180.0,1.41
17HR-286,180.0,185.0,1.52
17HR-286,185.0,190.0,0.39
17HR-286,190.0,195.0,1.66
17HR-286,195.0,200.0,2.93
17HR-286,200.0,205.0,7.02
17HR-286,205.0,210.0,2.8
17HR-286,210.0,215.0,2.91
17HR-286,215.0,220.0,6.33
17HR-286,220.0,225.0,6.14
17HR-286,225.0,230.0,3.18
17HR-286,230.0,235.0,5.33
17HR-286,235.0,240.0,6.78
17HR-286,240.0,245.0,1.13
17HR-286,245.0,250.0,1.44
17HR-286,250.0,255.0,0.91
17HR-286,255.0,260.0,0.23
17HR-286,260.0,265.0,3.23
17HR-286,265.0,270.0,7.55
17HR-286,270.0,275.0,5.05
17HR-286,275.0,280.0,6.0
17HR-286,280.0,285.0,5.14
17HR-286,285.0,290.0,4.6
17HR-286,290.0,295.0,5.05
17HR-286,295.0,300.0,6.38
17HR-286,300.0,305.0,3.92
17HR-286,305.0,310.0,4.11
17HR-286,310.0,314.0,6.36
17HR-287,0.0,5.0,0.35
17HR-287,5.0,10.0,7.81
17HR-287,10.0,15.0,4.09
17HR-287,15.0,20.0,3.15
17HR-287,20.0,25.0,3.3
17HR-287,25.0,30.0,6.69
17HR-287,30.0,35.0,7.57
17HR-287,35.0,40.0,4.34
17HR-287,40.0,45.0,2.76
17HR-287,45.0,50.0,3.65
17HR-287,50.0,55.0,10.82
17HR-287,55.0,60.0,15.08
17HR-287,60.0,65.0,24.58
17HR-287,65.0,70.0,19.87
17HR-287,70.0,75.0,27.92
17HR-287,75.0,80.0,2.88
17HR-287,80.0,85.0,7.18
17HR-287,85.0,90.0,7.67
17HR-287,90.0,95.0,6.06
17HR-287,95.0,100.0,7.63
17HR-287,100.0,105.0,4.61
17HR-287,105.0,110.0,7.12
17HR-287,110.0,115.0,6.03
17HR-287,115.0,120.0,6.06
17HR-287,120.0,125.0,7.26
17HR-287,125.0,130.0,6.08
17HR-287,130.0,135.0,5.76
17HR-287,135.0,140.0,0.56
17HR-287,140.0,145.0,1.27
17HR-287,145.0,150.0,4.48
17HR-287,150.0,155.0,7.87
17HR-287,155.0,160.0,6.55
17HR-287,160.0,165.0,0.36
17HR-287,165.0,170.0,0.31
17HR-287,170.0,175.0,1.27
17HR-287,175.0,180.0,1.68
17HR-287,180.0,185.0,1.1
17HR-287,185.0,190.0,0.61
17HR-287,190.0,195.0,1.03
17HR-287,195.0,200.0,1.54
17HR-287,200.0,205.0,1.22
17HR-287,205.0,210.0,1.64
17HR-287,210.0,215.0,0.94
17HR-287,215.0,220.0,1.42
17HR-287,220.0,225.0,1.3
17HR-287,225.0,230.0,0.21
17HR-287,230.0,235.0,2.76
17HR-287,235.0,240.0,5.87
17HR-287,240.0,245.0,7.55
17HR-287,245.0,250.0,5.71
17HR-287,250.0,255.0,3.63
17HR-287,255.0,260.0,4.84
17HR-287,260.0,265.0,6.88
17HR-287,265.0,270.0,5.85
17HR-287,270.0,275.0,2.14
17HR-287,275.0,280.0,7.31
17HR-287,280.0,285.0,6.24
17HR-287,285.0,290.0,2.85
17HR-287,290.0,295.0,5.25
17HR-287,295.0,300.0,3.12
17HR-287,300.0,305.0,7.33
17HR-287,305.0,310.0,2.26
17HR-287,310.0,315.0,7.15
17HR-287,315.0,320.0,4.09
17HR-287,320.0,325.0,7.33
17HR-287,325.0,330.0,2.64
17HR-287,330.0,335.0,5.48
17HR-287,335.0,340.0,3.54
17HR-287,340.0,345.0,6.4
17HR-287,345.0,350.0,2.45
17HR-287,350.0,355.0,6.74
17HR-287,355.0,360.0,0.53
17HR-287,360.0,365.0,0.84
17HR-287,365.0,370.0,0.75
17HR-287,370.0,375.0,3.28
17HR-287,375.0,380.0,5.41
17HR-287,380.0,385.0,3.88
17HR-287,385.0,390.0,2.0
17HR-287,390.0,395.0,6.4
17HR-287,395.0,400.0,4.36
17HR-287,400.0,405.0,3.5
17HR-287,405.0,410.0,2.28
17HR-287,410.0,415.0,7.77
17HR-287,415.0,420.0,3.36
17HR-287,420.0,425.0,6.2
17HR-287,425.0,430.0,3.0
17HR-287,430.0,435.0,4.7
17HR-287,435.0,440.0,1.44
17HR-287,440.0,445.0,1.23
17HR-287,445.0,450.0,0.78
17HR-287,450.0,455.0,1.33
17HR-287,455.0,460.0,1.0
17HR-287,460.0,465.0,0.29
17HR-287,465.0,470.0,1.39
17HR-287,470.0,475.0,4.69
17HR-287,475.0,480.0,5.63
17HR-287,480.0,485.0,5.57
17HR-287,485.0,490.0,5.25
17HR-287,490.0,495.0,7.13
17HR-287,495.0,500.0,3.21
17HR-287,500.0,505.0,7.73
17HR-287,505.0,510.0,4.84
17HR-287,510.0,515.0,7.33
17HR-287,515.0,520.0,5.64
17HR-287,520.0,525.0,3.51
17HR-287,525.0,530.0,5.95
17HR-287,530.0,535.0,2.53
17HR-287,535.0,540.0,6.08
17HR-287,540.0,545.0,5.27
17HR-287,545.0,550.0,5.4
17HR-287,550.0,555.0,3.76
17HR-287,555.0,560.0,6.83
17HR-287,560.0,565.0,3.73
17HR-287,565.0,570.0,5.23
17HR-287,570.0,575.0,7.8
17HR-287,575.0,580.0,4.82
17HR-287,580.0,585.0,3.23
17HR-287,585.0,590.0,5.48
17HR-287,590.0,595.0,4.35
17HR-287,595.0,600.0,6.74
17HR-287,600.0,605.0,5.1
17HR-287,605.0,610.0,6.23
17HR-287,610.0,615.0,3.11
17HR-287,615.0,620.0,6.11
17HR-287,620.0,625.0,3.84
17HR-287,625.0,630.0,6.53
17HR-287,630.0,635.0,4.6
17HR-287,635.0,638.0,7.6
17HR-288,0.0,5.0,4.32
17HR-288,5.0,10.0,0.39
17HR-288,10.0,15.0,1.7
17HR-288,15.0,20.0,1.13
17HR-288,20.0,25.0,1.23
17HR-288,25.0,30.0,1.07
17HR-288,30.0,35.0,0.42
17HR-288,35.0,40.0,3.35
17HR-288,40.0,45.0,3.49
17HR-288,45.0,50.0,3.91
17HR-288,50.0,55.0,4.9
17HR-288,55.0,60.0,2.96
17HR-288,60.0,65.0,5.81
17HR-288,65.0,70.0,4.09
17HR-288,70.0,75.0,3.09
17HR-288,75.0,80.0,6.71
17HR-288,80.0,85.0,2.74
17HR-288,85.0,90.0,5.33
17HR-288,90.0,95.0,4.8
17HR-288,95.0,100.0,5.46
17HR-288,100.0,105.0,1.27
17HR-288,105.0,110.0,1.35
17HR-288,110.0,115.0,1.45
17HR-288,115.0,120.0,4.52
17HR-288,120.0,125.0,6.76
17HR-288,125.0,130.0,5.52
17HR-288,130.0,135.0,4.21
17HR-288,135.0,140.0,7.76
17HR-288,140.0,145.0,1.26
17HR-288,145.0,150.0,0.26
17HR-288,150.0,155.0,0.12
17HR-288,155.0,160.0,0.05
17HR-288,160.0,165.0,0.86
17HR-288,165.0,170.0,1.31
17HR-288,170.0,175.0,1.24
17HR-288,175.0,180.0,0.41
17HR-288,180.0,185.0,1.57
17HR-288,185.0,190.0,0.9
17HR-288,190.0,195.0,3.63
17HR-288,195.0,200.0,6.38
17HR-288,200.0,205.0,6.14
17HR-288,205.0,210.0,7.53
17HR-288,210.0,215.0,0.43
17HR-288,215.0,220.0,0.08
17HR-288,220.0,225.0,0.57
17HR-288,225.0,227.0,0.28
17HR-289,0.0,5.0,1.55
17HR-289,5.0,10.0,1.25
17HR-289,10.0,15.0,0.13
17HR-289,15.0,20.0,0.39
17HR-289,20.0,25.0,3.37
17HR-289,25.0,30.0,2.83
17HR-289,30.0,35.0,0.5
17HR-289,35.0,40.0,1.45
17HR-289,40.0,45.0,2.84
17HR-289,45.0,50.0,2.84
17HR-289,50.0,55.0,0.6
17HR-289,55.0,60.0,1.57
17HR-289,60.0,65.0,1.07
17HR-289,65.0,70.0,0.43
17HR-289,70.0,75.0,0.57
17HR-289,75.0,80.0,5.56
17HR-289,80.0,85.0,5.93
17HR-289,85.0,90.0,3.04
17HR-289,90.0,95.0,4.85
17HR-289,95.0,100.0,6.38
17HR-289,100.0,105.0,0.77
17HR-289,105.0,110.0,1.5
17HR-289,110.0,115.0,0.75
17HR-289,115.0,120.0,5.1
17HR-289,120.0,125.0,4.31
17HR-289,125.0,130.0,7.4
17HR-289,130.0,135.0,6.01
17HR-289,135.0,140.0,6.68
17HR-289,140.0,145.0,0.23
17HR-289,145.0,150.0,0.75
17HR-289,150.0,155.0,0.5
17HR-289,155.0,160.0,5.74
17HR-289,160.0,165.0,3.83
17HR-289,165.0,170.0,1.32
17HR-289,170.0,175.0,0.35
17HR-289,175.0,180.0,1.37
17HR-289,180.0,185.0,1.69
17HR-289,185.0,190.0,1.1
17HR-289,190.0,195.0,0.63
17HR-289,195.0,200.0,2.18
17HR-289,200.0,205.0,7.89
17HR-289,205.0,210.0,4.41
17HR-289,210.0,215.0,2.74
17HR-289,215.0,220.0,4.7
17HR-289,220.0,225.0,4.53
17HR-289,225.0,230.0,7.08
17HR-289,230.0,235.0,5.13
17HR-289,235.0,240.0,2.55
17HR-289,240.0,242.3,4.52
17HR-290,0.0,5.0,0.75
17HR-290,5.0,10.0,0.78
17HR-290,10.0,15.0,0.66
17HR-290,15.0,20.0,0.11
17HR-290,20.0,25.0,0.27
17HR-290,25.0,30.0,1.26
17HR-290,30.0,35.0,0.47
17HR-290,35.0,40.0,0.58
17HR-290,40.0,45.0,0.88
17HR-290,45.0,50.0,0.41
17HR-290,50.0,55.0,0.82
17HR-290,55.0,60.0,1.75
17HR-290,60.0,65.0,0.25
17HR-290,65.0,70.0,6.02
17HR-290,70.0,75.0,2.6
17HR-290,75.0,80.0,1.33
17HR-290,80.0,85.0,0.98
17HR-290,85.0,90.0,6.84
17HR-290,90.0,95.0,2.32
17HR-290,95.0,100.0,3.94
17HR-290,100.0,105.0,6.56
17HR-290,105.0,110.0,7.54
17HR-290,110.0,115.0,5.24
17HR-290,115.0,120.0,6.13
17HR-290,120.0,125.0,3.48
17HR-290,125.0,130.0,3.52
17HR-290,130.0,135.0,0.62
17HR-290,135.0,140.0,1.19
17HR-290,140.0,145.0,1.61
17HR-290,145.0,150.0,22.66
17HR-290,150.0,155.0,7.11
17HR-290,155.0,160.0,3.02
17HR-290,160.0,165.0,0.76
17HR-290,165.0,170.0,0.67
17HR-290,170.0,175.0,0.4
17HR-290,175.0,180.0,0.27
17HR-290,180.0,185.0,0.06
17HR-290,185.0,190.0,1.75
17HR-290,190.0,195.0,0.55
17HR-290,195.0,200.0,0.89
17HR-290,200.0,205.0,1.6
17HR-290,205.0,210.0,0.13
17HR-290,210.0,215.0,1.2
17HR-290,215.0,220.0,1.47
17HR-290,220.0,225.0,1.08
17HR-290,225.0,230.0,2.72
17HR-290,230.0,235.0,3.47
17HR-290,235.0,240.0,4.15
17HR-290,240.0,245.0,6.31
17HR-290,245.0,250.0,6.88
17HR-290,250.0,255.0,4.99
17HR-290,255.0,260.0,4.61
17HR-290,260.0,265.0,5.95
17HR-290,265.0,270.0,7.91
17HR-290,270.0,275.0,5.53
17HR-290,275.0,280.0,2.93
17HR-290,280.0,285.0,3.56
17HR-290,285.0,290.0,2.67
17HR-290,290.0,295.0,7.3
17HR-290,295.0,300.0,3.01
17HR-290,300.0,305.0,4.33
17HR-290,305.0,310.0,3.64
17HR-290,310.0,315.0,2.71
17HR-290,315.0,320.0,6.16
17HR-290,320.0,325.0,2.38
17HR-290,325.0,330.0,4.4
17HR-290,330.0,335.0,2.81
17HR-290,335.0,340.0,5.86
17HR-290,340.0,345.0,5.65
17HR-290,345.0,350.0,6.88
17HR-290,350.0,355.0,5.84
17HR-290,355.0,360.0,7.98
17HR-290,360.0,365.0,5.37
17HR-290,365.0,370.0,4.85
17HR-290,370.0,375.0,4.69
17HR-290,375.0,380.0,7.39
17HR-290,380.0,385.0,7.56
17HR-290,385.0,390.0,2.17
17HR-290,390.0,395.0,7.23
17HR-290,395.0,400.0,7.58
17HR-290,400.0,405.0,2.16
17HR-290,405.0,410.0,5.98
17HR-290,410.0,415.0,4.56
17HR-290,415.0,420.0,3.28
17HR-290,420.0,425.0,6.38
17HR-290,425.0,430.0,6.71
17HR-290,430.0,435.0,5.76
17HR-290,435.0,440.0,2.5
17HR-290,440.0,440.0,3.43
17HR-291,0.0,5.0,7.9
17HR-291,5.0,10.0,3.92
17HR-291,10.0,15.0,5.45
17HR-291,15.0,20.0,4.19
17HR-291,20.0,25.0,3.89
17HR-291,25.0,30.0,4.22
17HR-291,30.0,35.0,2.36
17HR-291,35.0,40.0,6.76
17HR-291,40.0,45.0,2.71
17HR-291,45.0,50.0,7.64
17HR-291,50.0,55.0,5.65
17HR-291,55.0,60.0,7.71
17HR-291,60.0,65.0,4.77
17HR-291,65.0,70.0,2.3
17HR-291,70.0,75.0,5.92
17HR-291,75.0,80.0,4.31
17HR-291,80.0,85.0,2.81
17HR-291,85.0,90.0,2.48
17HR-291,90.0,95.0,3.48
17HR-291,95.0,100.0,3.86
17HR-291,100.0,105.0,0.11
17HR-291,105.0,110.0,0.56
17HR-291,110.0,115.0,0.34
17HR-291,115.0,120.0,0.1
17HR-291,120.0,125.0,3.14
17HR-291,125.0,130.0,7.95
17HR-291,130.0,135.0,2.69
17HR-291,135.0,140.0,6.83
17HR-291,140.0,145.0,3.17
17HR-291,145.0,150.0,3.46
17HR-291,150.0,155.0,6.74
17HR-291,155.0,160.0,3.44
17HR-291,160.0,165.0,7.44
17HR-291,165.0,170.0,1.57
17HR-291,170.0,175.0,1.11
17HR-291,175.0,180.0,1.31
17HR-291,180.0,185.0,3.59
17HR-291,185.0,190.0,4.68
17HR-291,190.0,195.0,3.11
17HR-291,195.0,200.0,3.54
17HR-291,200.0,205.0,3.71
17HR-291,205.0,210.0,7.16
17HR-291,210.0,215.0,6.71
17HR-291,215.0,220.0,2.64
17HR-291,220.0,225.0,3.28
17HR-291,225.0,230.0,4.36
17HR-291,230.0,235.0,6.55
17HR-291,235.0,240.0,6.09
17HR-291,240.0,245.0,5.98
17HR-291,245.0,250.0,5.53
17HR-291,250.0,255.0,2.03
17HR-291,255.0,260.0,2.84
17HR-291,260.0,265.0,2.5
17HR-291,265.0,270.0,4.05
17HR-291,270.0,275.0,5.75
17HR-291,275.0,280.0,2.98
17HR-291,280.0,285.0,5.01
17HR-291,285.0,287.0,3.42
17HR-292,0.0,5.0,1.6
17HR-292,5.0,10.0,1.01
17HR-292,10.0,15.0,1.6
17HR-292,15.0,20.0,0.81
17HR-292,20.0,25.0,0.13
17HR-292,25.0,30.0,1.21
17HR-292,30.0,35.0,1.68
17HR-292,35.0,40.0,3.95
17HR-292,40.0,45.0,7.31
17HR-292,45.0,50.0,5.68
17HR-292,50.0,55.0,0.94
17HR-292,55.0,60.0,0.08
17HR-292,60.0,65.0,2.83
17HR-292,65.0,70.0,4.72
17HR-292,70.0,75.0,7.44
17HR-292,75.0,80.0,5.72
17HR-292,80.0,85.0,6.48
17HR-292,85.0,90.0,0.32
17HR-292,90.0,95.0,1.64
17HR-292,95.0,100.0,1.57
17HR-292,100.0,105.0,1.0
17HR-292,105.0,110.0,1.49
17HR-292,110.0,115.0,1.51
17HR-292,115.0,120.0,1.78
17HR-292,120.0,125.0,0.66
17HR-292,125.0,130.0,1.34
17HR-292,130.0,135.0,7.99
17HR-292,135.0,140.0,2.49
17HR-292,140.0,145.0,3.03
17HR-292,145.0,150.0,5.58
17HR-292,150.0,155.0,2.12
17HR-292,155.0,160.0,3.78
17HR-292,160.0,165.0,6.84
17HR-292,165.0,170.0,4.01
17HR-292,170.0,175.0,6.01
17HR-292,175.0,180.0,2.22
17HR-292,180.0,185.0,3.16
17HR-292,185.0,190.0,2.23
17HR-292,190.0,195.0,4.84
17HR-292,195.0,200.0,6.98
17HR-292,200.0,205.0,4.55
17HR-292,205.0,209.0,6.3
17HR-293,0.0,5.0,4.23
17HR-293,5.0,10.0,2.79
17HR-293,10.0,15.0,6.28
17HR-293,15.0,20.0,4.59
17HR-293,20.0,25.0,0.32
17HR-293,25.0,30.0,1.55
17HR-293,30.0,35.0,1.49
17HR-293,35.0,40.0,5.51
17HR-293,40.0,45.0,7.12
17HR-293,45.0,50.0,3.18
17HR-293,50.0,55.0,1.72
17HR-293,55.0,60.0,0.64
17HR-293,60.0,65.0,0.92
17HR-293,65.0,70.0,0.73
17HR-293,70.0,75.0,1.05
17HR-293,75.0,80.0,1.57
17HR-293,80.0,85.0,1.45
17HR-293,85.0,90.0,1.6
17HR-293,90.0,95.0,4.59
17HR-293,95.0,100.0,0.56
17HR-293,100.0,105.0,1.62
17HR-293,105.0,110.0,0.84
17HR-293,110.0,115.0,3.27
17HR-293,115.0,120.0,3.67
17HR-293,120.0,125.0,6.67
17HR-293,125.0,130.0,6.22
17HR-293,130.0,135.0,3.24
17HR-293,135.0,140.0,6.59
17HR-293,140.0,145.0,2.83
17HR-293,145.0,150.0,4.78
17HR-293,150.0,155.0,4.23
17HR-293,155.0,160.0,2.81
17HR-293,160.0,165.0,6.4
17HR-293,165.0,170.0,2.96
17HR-293,170.0,175.0,7.6
17HR-293,175.0,180.0,3.92
17HR-293,180.0,185.0,6.6
17HR-293,185.0,190.0,2.6
17HR-293,190.0,195.0,6.56
17HR-293,195.0,200.0,4.32
17HR-293,200.0,205.0,1.52
17HR-293,205.0,210.0,0.89
17HR-293,210.0,215.0,1.14
17HR-293,215.0,220.0,1.13
17HR-293,220.0,225.0,4.73
17HR-293,225.0,230.0,0.47
17HR-293,230.0,235.0,0.37
17HR-293,235.0,240.0,0.92
17HR-293,240.0,245.0,7.89
17HR-293,245.0,250.0,0.26
17HR-293,250.0,255.0,1.19
17HR-293,255.0,260.0,1.12
17HR-293,260.0,265.0,6.62
17HR-293,265.0,270.0,7.15
17HR-293,270.0,275.0,2.21
17HR-293,275.0,280.0,1.09
17HR-293,280.0,285.0,1.1
17HR-293,285.0,290.0,0.92
17HR-293,290.0,295.0,0.96
17HR-293,295.0,300.0,0.95
17HR-293,300.0,305.0,7.36
17HR-293,305.0,310.0,0.95
17HR-293,310.0,315.0,1.6
17HR-293,315.0,320.0,0.22
17HR-293,320.0,325.0,0.21
17HR-293,325.0,330.0,3.25
17HR-293,330.0,335.0,3.22
17HR-293,335.0,340.0,0.95
17HR-293,340.0,345.0,0.54
17HR-293,345.0,350.0,1.21
17HR-293,350.0,355.0,0.5
17HR-293,355.0,360.0,3.56
17HR-293,360.0,365.0,3.49
17HR-293,365.0,370.0,5.76
17HR-293,370.0,375.0,3.66
17HR-293,375.0,380.0,3.14
17HR-293,380.0,385.0,3.15
17HR-293,385.0,390.0,7.84
17HR-293,390.0,395.0,4.33
17HR-293,395.0,400.0,4.56
17HR-293,400.0,405.0,4.92
17HR-293,405.0,410.0,4.06
17HR-293,410.0,415.0,7.97
17HR-293,415.0,420.0,6.99
17HR-293,420.0,425.0,5.58
17HR-293,425.0,430.0,7.41
17HR-293,430.0,435.0,2.56
17HR-293,435.0,440.0,2.94
17HR-293,440.0,445.0,5.83
17HR-293,445.0,450.0,4.77
17HR-293,450.0,455.0,6.01
17HR-293,455.0,460.0,4.39
17HR-293,460.0,465.0,5.2
17HR-293,465.0,470.0,6.53
17HR-293,470.0,475.0,3.26
17HR-293,475.0,480.0,7.35
17HR-293,480.0,485.0,4.28
17HR-293,485.0,490.0,6.51
17HR-293,490.0,495.0,3.94
17HR-293,495.0,500.0,7.22
17HR-293,500.0,500.4,4.41
17HR-294,0.0,5.0,5.32
17HR-294,5.0,10.0,14.31
17HR-294,10.0,15.0,3.97
17HR-294,15.0,20.0,5.27
17HR-294,20.0,25.0,0.49
17HR-294,25.0,30.0,1.68
17HR-294,30.0,35.0,0.55
17HR-294,35.0,40.0,1.34
17HR-294,40.0,45.0,0.23
17HR-294,45.0,50.0,1.35
17HR-294,50.0,55.0,0.35
17HR-294,55.0,60.0,1.04
17HR-294,60.0,65.0,1.02
17HR-294,65.0,70.0,0.82
17HR-294,70.0,75.0,0.3
17HR-294,75.0,80.0,4.07
17HR-294,80.0,85.0,3.15
17HR-294,85.0,90.0,0.77
17HR-294,90.0,95.0,0.53
17HR-294,95.0,100.0,0.08
17HR-294,100.0,105.0,0.84
17HR-294,105.0,110.0,0.28
17HR-294,110.0,115.0,29.69
17HR-294,115.0,120.0,13.77
17HR-294,120.0,125.0,28.54
17HR-294,125.0,130.0,16.72
17HR-294,130.0,135.0,20.33
17HR-294,135.0,140.0,20.21
17HR-294,140.0,145.0,15.36
17HR-294,145.0,150.0,12.18
17HR-294,150.0,155.0,22.06
17HR-294,155.0,160.0,19.97
17HR-294,160.0,165.0,0.75
17HR-294,165.0,170.0,0.16
17HR-294,170.0,175.0,1.06
17HR-294,175.0,180.0,4.43
17HR-294,180.0,185.0,2.77
17HR-294,185.0,190.0,6.81
17HR-294,190.0,195.0,6.1
17HR-294,195.0,200.0,7.49
17HR-294,200.0,205.0,6.1
17HR-294,205.0,210.0,2.24
17HR-294,210.0,215.0,7.51
17HR-294,215.0,220.0,5.63
17HR-294,220.0,225.0,5.16
17HR-294,225.0,230.0,6.58
17HR-294,230.0,235.0,2.09
17HR-294,235.0,240.0,4.22
17HR-294,240.0,245.0,6.47
17HR-294,245.0,250.0,5.24
17HR-294,250.0,255.0,6.02
17HR-294,255.0,260.0,2.74
17HR-294,260.0,265.0,7.49
17HR-294,265.0,270.0,7.17
17HR-294,270.0,275.0,2.57
17HR-294,275.0,280.0,5.95
17HR-294,280.0,285.0,3.45
17HR-294,285.0,290.0,5.21
17HR-294,290.0,295.0,2.56
17HR-294,295.0,300.0,7.65
17HR-294,300.0,305.0,5.76
17HR-294,305.0,310.0,2.91
17HR-294,310.0,315.0,5.6
17HR-294,315.0,320.0,3.45
17HR-294,320.0,325.0,7.01
17HR-294,325.0,330.0,7.39
17HR-294,330.0,335.0,3.49
17HR-294,335.0,340.0,6.13
17HR-294,340.0,345.0,6.65
17HR-294,345.0,350.0,6.58
17HR-294,350.0,355.0,3.75
17HR-294,355.0,360.0,6.34
17HR-294,360.0,365.0,5.47
17HR-294,365.0,370.0,7.48
17HR-294,370.0,375.0,7.32
17HR-294,375.0,380.0,7.13
17HR-294,380.0,385.0,2.79
17HR-294,385.0,390.0,3.18
17HR-294,390.0,395.0,2.01
17HR-294,395.0,400.0,2.3
17HR-294,400.0,405.0,3.0
17HR-294,405.0,410.0,3.34
17HR-294,410.0,415.0,3.85
17HR-294,415.0,420.0,2.22
17HR-294,420.0,425.0,6.17
17HR-294,425.0,430.0,6.87
17HR-294,430.0,435.0,4.89
17HR-294,435.0,440.0,7.45
17HR-294,440.0,445.0,3.99
17HR-294,445.0,450.0,6.03
17HR-294,450.0,455.0,4.3
17HR-294,455.0,460.0,4.08
17HR-294,460.0,465.0,5.34
17HR-294,465.0,470.0,2.48
17HR-294,470.0,475.0,4.69
17HR-294,475.0,480.0,2.86
17HR-294,480.0,485.0,5.43
17HR-294,485.0,488.0,6.75
17HR-295,0.0,5.0,0.93
17HR-295,5.0,10.0,0.24
17HR-295,10.0,15.0,1.52
17HR-295,15.0,20.0,2.6
17HR-295,20.0,25.0,7.49
17HR-295,25.0,30.0,3.92
17HR-295,30.0,35.0,2.78
17HR-295,35.0,40.0,3.86
17HR-295,40.0,45.0,4.5
17HR-295,45.0,50.0,3.63
17HR-295,50.0,55.0,2.22
17HR-295,55.0,60.0,5.86
17HR-295,60.0,65.0,3.66
17HR-295,65.0,70.0,2.78
17HR-295,70.0,75.0,6.74
17HR-295,75.0,80.0,7.84
17HR-295,80.0,85.0,4.17
17HR-295,85.0,90.0,4.5
17HR-295,90.0,95.0,7.14
17HR-295,95.0,100.0,5.81
17HR-295,100.0,105.0,4.11
17HR-295,105.0,110.0,4.29
17HR-295,110.0,115.0,2.03
17HR-295,115.0,120.0,3.94
17HR-295,120.0,125.0,2.64
17HR-295,125.0,130.0,5.63
17HR-295,130.0,135.0,2.53
17HR-295,135.0,140.0,6.37
17HR-295,140.0,145.0,6.22
17HR-295,145.0,150.0,6.38
17HR-295,150.0,155.0,3.78
17HR-295,155.0,160.0,3.83
17HR-295,160.0,165.0,7.71
17HR-295,165.0,170.0,3.56
17HR-295,170.0,175.0,4.01
17HR-295,175.0,180.0,2.78
17HR-295,180.0,185.0,3.03
17HR-295,185.0,190.0,4.88
17HR-295,190.0,195.0,6.63
17HR-295,195.0,200.0,2.86
17HR-295,200.0,205.0,5.42
17HR-295,205.0,210.0,6.77
17HR-295,210.0,215.0,4.42
17HR-295,215.0,220.0,4.46
17HR-295,220.0,225.0,4.51
17HR-295,225.0,230.0,4.47
17HR-295,230.0,235.0,3.43
17HR-295,235.0,240.0,3.91
17HR-295,240.0,245.0,6.7
17HR-295,245.0,250.0,5.18
17HR-295,250.0,255.0,4.65
17HR-295,255.0,260.0,2.21
17HR-295,260.0,265.0,2.38
17HR-295,265.0,270.0,6.25
17HR-295,270.0,275.0,4.48
17HR-295,275.0,280.0,5.99
17HR-295,280.0,285.0,3.2
17HR-295,285.0,290.0,6.16
17HR-295,290.0,295.0,3.49
17HR-295,295.0,300.0,7.51
17HR-295,300.0,302.0,5.37
17HR-296,0.0,5.0,7.01
17HR-296,5.0,10.0,1.53
17HR-296,10.0,15.0,1.36
17HR-296,15.0,20.0,1.6
17HR-296,20.0,25.0,1.77
17HR-296,25.0,30.0,0.73
17HR-296,30.0,35.0,1.33
17HR-296,35.0,40.0,0.12
17HR-296,40.0,45.0,0.23
17HR-296,45.0,50.0,1.64
17HR-296,50.0,55.0,0.39
17HR-296,55.0,60.0,2.36
17HR-296,60.0,65.0,4.98
17HR-296,65.0,70.0,6.29
17HR-296,70.0,75.0,2.05
17HR-296,75.0,80.0,5.99
17HR-296,80.0,85.0,7.51
17HR-296,85.0,90.0,7.51
17HR-296,90.0,95.0,0.48
17HR-296,95.0,100.0,1.29
17HR-296,100.0,105.0,1.3
17HR-296,105.0,110.0,2.71
17HR-296,110.0,115.0,0.86
17HR-296,115.0,120.0,0.41
17HR-296,120.0,125.0,1.58
17HR-296,125.0,130.0,2.61
17HR-296,130.0,135.0,7.75
17HR-296,135.0,140.0,3.55
17HR-296,140.0,145.0,3.89
17HR-296,145.0,150.0,7.55
17HR-296,150.0,155.0,4.12
17HR-296,155.0,160.0,2.97
17HR-296,160.0,165.0,7.85
17HR-296,165.0,170.0,1.71
17HR-296,170.0,175.0,1.37
17HR-296,175.0,180.0,3.87
17HR-296,180.0,185.0,0.72
17HR-296,185.0,190.0,1.37
17HR-296,190.0,195.0,3.94
17HR-296,195.0,200.0,7.92
17HR-296,200.0,205.0,4.27
17HR-296,205.0,210.0,5.0
17HR-296,210.0,215.0,2.4
17HR-296,215.0,220.0,2.0
