hole_id,from,to,rqd_pct
17HR-278,192.0,195.0,66.2
17HR-278,195.0,198.0,72.3
17HR-278,198.0,201.0,85.3
17HR-278,201.0,204.0,93.3
17HR-278,204.0,207.0,69.7
17HR-278,207.0,210.0,68.8
17HR-278,210.0,213.0,61.3
17HR-278,213.0,216.0,61.9
17HR-278,216.0,219.0,89.0
17HR-278,219.0,222.0,94.0
17HR-278,222.0,225.0,85.5
17HR-278,225.0,228.0,73.6
17HR-278,228.0,231.0,66.0
17HR-278,231.0,234.0,62.5
17HR-278,234.0,237.0,70.4
17HR-278,237.0,240.0,82.1
17HR-278,240.0,243.0,88.7
17HR-278,243.0,246.0,82.4
17HR-278,246.0,249.0,75.5
17HR-278,249.0,252.0,62.4
17HR-278,252.0,255.0,61.9
17HR-278,255.0,258.0,83.1
17HR-278,258.0,261.0,73.3
17HR-278,261.0,264.0,90.7
17HR-278,264.0,267.0,77.3
17HR-278,267.0,270.0,73.4
17HR-278,270.0,273.0,86.7
17HR-278,273.0,276.0,76.8
17HR-278,276.0,279.0,77.3
17HR-278,279.0,282.0,63.3
17HR-278,282.0,285.0,48.9
17HR-278,285.0,288.0,60.5
17HR-278,288.0,291.0,70.4
17HR-278,291.0,294.0,94.8
17HR-278,294.0,297.0,90.6
17HR-278,297.0,300.0,72.3
17HR-278,300.0,303.0,92.9
17HR-278,303.0,306.0,67.2
17HR-278,306.0,309.0,75.5
17HR-278,309.0,312.0,81.3
17HR-278,312.0,315.0,85.0
17HR-278,315.0,318.0,82.4
17HR-278,318.0,321.0,84.6
17HR-278,321.0,324.0,92.4
17HR-278,324.0,327.0,65.1
17HR-278,327.0,330.0,87.6
17HR-278,330.0,333.0,61.1
17HR-278,333.0,336.0,88.9
17HR-278,336.0,339.0,90.9
17HR-278,339.0,342.0,89.6
17HR-278,342.0,345.0,82.3
17HR-278,345.0,348.0,82.0
17HR-278,348.0,351.0,70.1
17HR-278,351.0,354.0,61.1
17HR-278,354.0,357.0,63.7
17HR-278,357.0,360.0,72.8
17HR-278,360.0,363.0,70.7
17HR-278,363.0,366.0,70.6
17HR-278,366.0,369.0,47.9
17HR-278,369.0,372.0,31.0
17HR-278,372.0,375.0,59.6
17HR-278,375.0,378.0,84.5
17HR-278,378.0,381.0,65.8
17HR-278,381.0,384.0,65.2
17HR-278,384.0,387.0,82.5
17HR-278,387.0,390.0,72.6
17HR-278,390.0,393.0,85.8
17HR-278,393.0,396.0,65.0
17HR-278,396.0,399.0,61.0
17HR-278,399.0,402.0,91.4
17HR-278,402.0,405.0,90.6
17HR-278,405.0,408.0,47.2
17HR-278,408.0,411.0,64.2
17HR-278,411.0,414.0,68.3
17HR-278,414.0,417.0,80.0
17HR-278,417.0,420.0,77.5
17HR-278,420.0,423.0,91.0
17HR-278,423.0,426.0,83.2
17HR-278,426.0,429.0,88.5
17HR-278,429.0,432.0,66.1
17HR-278,432.0,435.0,74.5
17HR-278,435.0,438.0,82.0
17HR-278,438.0,441.0,92.9
17HR-278,441.0,444.0,69.5
17HR-278,444.0,447.0,62.3
17HR-278,447.0,450.0,49.9
17HR-278,450.0,453.0,63.2
17HR-278,453.0,456.0,58.6
17HR-278,456.0,459.0,53.6
17HR-278,459.0,462.0,31.5
17HR-278,462.0,465.0,59.4
17HR-278,465.0,468.0,43.8
17HR-278,468.0,471.0,35.2
17HR-278,471.0,474.0,35.0
17HR-278,474.0,477.0,32.9
17HR-278,477.0,480.0,40.9
17HR-278,480.0,483.0,58.4
17HR-278,483.0,486.0,42.7
17HR-278,486.0,489.0,61.7
17HR-278,489.0,492.0,50.9
17HR-278,492.0,495.0,63.3
17HR-278,495.0,498.0,62.0
17HR-278,498.0,501.0,55.6
17HR-278,501.0,504.0,42.8
17HR-278,504.0,507.0,71.9
17HR-278,507.0,510.0,82.6
17HR-278,510.0,513.0,57.7
17HR-278,513.0,516.0,34.6
17HR-278,516.0,519.0,43.7
17HR-278,519.0,522.0,72.7
17HR-278,522.0,525.0,90.6
17HR-278,525.0,528.0,37.7
17HR-278,528.0,531.0,64.4
17HR-278,531.0,534.0,30.9
17HR-278,534.0,537.0,41.0
17HR-278,537.0,540.0,31.1
17HR-278,540.0,543.0,46.4
17HR-278,543.0,546.0,34.9
17HR-278,546.0,549.0,59.9
17HR-278,549.0,552.0,83.2
17HR-278,552.0,555.0,88.6
17HR-278,555.0,558.0,65.6
17HR-278,558.0,561.0,83.8
17HR-278,561.0,564.0,89.7
17HR-278,564.0,567.0,76.1
17HR-278,567.0,570.0,35.6
17HR-278,570.0,573.0,54.1
17HR-278,573.0,576.0,55.2
17HR-278,576.0,579.0,62.2
17HR-278,579.0,582.0,48.8
17HR-278,582.0,585.0,40.6
17HR-278,585.0,588.0,79.8
17HR-278,588.0,591.0,89.5
17HR-278,591.0,594.0,87.8
17HR-278,594.0,597.0,64.7
17HR-278,597.0,600.0,82.7
17HR-278,600.0,603.0,68.7
17HR-278,603.0,606.0,89.9
17HR-278,606.0,609.0,82.4
17HR-278,609.0,612.0,60.2
17HR-278,612.0,615.0,63.2
17HR-278,615.0,618.0,65.7
17HR-278,618.0,621.0,79.3
17HR-278,621.0,624.0,73.7
17HR-278,624.0,627.0,94.0
17HR-278,627.0,630.0,85.2
17HR-278,630.0,630.3,83.0
17HR-279,0.0,3.0,75.6
17HR-279,3.0,6.0,61.6
17HR-279,6.0,9.0,83.1
17HR-279,9.0,12.0,73.5
17HR-279,12.0,15.0,72.4
17HR-279,15.0,18.0,69.3
17HR-279,18.0,21.0,74.3
17HR-279,21.0,24.0,61.6
17HR-279,24.0,27.0,62.2
17HR-279,27.0,30.0,62.8
17HR-279,30.0,33.0,67.6
17HR-279,33.0,36.0,68.2
17HR-279,36.0,39.0,66.7
17HR-279,39.0,42.0,89.6
17HR-279,42.0,45.0,89.4
17HR-279,45.0,48.0,66.2
17HR-279,48.0,51.0,92.8
17HR-279,51.0,54.0,69.1
17HR-279,54.0,57.0,77.3
17HR-279,57.0,60.0,84.0
17HR-279,60.0,63.0,91.1
17HR-279,63.0,66.0,88.6
17HR-279,66.0,69.0,62.7
17HR-279,69.0,72.0,94.4
17HR-279,72.0,75.0,83.0
17HR-279,75.0,78.0,64.9
17HR-279,78.0,81.0,75.0
17HR-279,81.0,84.0,68.4
17HR-279,84.0,87.0,75.2
17HR-279,87.0,90.0,66.1
17HR-279,90.0,93.0,74.0
17HR-279,93.0,96.0,70.2
17HR-279,96.0,99.0,68.4
17HR-279,99.0,102.0,60.7
17HR-279,102.0,105.0,95.0
17HR-279,105.0,108.0,74.7
17HR-279,108.0,111.0,77.2
17HR-279,111.0,114.0,79.5
17HR-279,114.0,117.0,68.1
17HR-279,117.0,120.0,63.5
17HR-279,120.0,123.0,65.2
17HR-279,123.0,126.0,85.2
17HR-279,126.0,129.0,61.9
17HR-279,129.0,132.0,75.2
17HR-279,132.0,135.0,87.8
17HR-279,135.0,138.0,78.9
17HR-279,138.0,141.0,73.5
17HR-279,141.0,144.0,94.8
17HR-279,144.0,147.0,90.1
17HR-279,147.0,150.0,73.3
17HR-279,150.0,153.0,85.3
17HR-279,153.0,156.0,88.8
17HR-279,156.0,159.0,80.9
17HR-279,159.0,162.0,70.6
17HR-279,162.0,165.0,65.7
17HR-279,165.0,168.0,66.2
17HR-279,168.0,171.0,95.0
17HR-279,171.0,174.0,62.3
17HR-279,174.0,177.0,83.9
17HR-279,177.0,180.0,80.9
17HR-279,180.0,183.0,84.3
17HR-279,183.0,186.0,60.5
17HR-279,186.0,189.0,75.5
17HR-279,189.0,192.0,66.4
17HR-279,192.0,195.0,70.4
17HR-279,195.0,198.0,61.0
17HR-279,198.0,201.0,65.8
17HR-279,201.0,204.0,66.3
17HR-279,204.0,207.0,91.0
17HR-279,207.0,210.0,76.3
17HR-279,210.0,213.0,78.2
17HR-279,213.0,216.0,62.2
17HR-279,216.0,219.0,72.9
17HR-279,219.0,222.0,95.0
17HR-279,222.0,225.0,85.7
17HR-279,225.0,228.0,75.9
17HR-279,228.0,231.0,77.7
17HR-279,231.0,234.0,77.2
17HR-279,234.0,237.0,83.6
17HR-279,237.0,240.0,72.2
17HR-279,240.0,243.0,64.5
17HR-279,243.0,246.0,69.9
17HR-279,246.0,249.0,88.7
17HR-279,249.0,252.0,74.0
17HR-279,252.0,255.0,89.3
17HR-279,255.0,258.0,62.4
17HR-279,258.0,261.0,82.8
17HR-279,261.0,264.0,61.5
17HR-279,264.0,267.0,71.6
17HR-279,267.0,270.0,86.6
17HR-279,270.0,273.0,90.5
17HR-279,273.0,276.0,73.3
17HR-279,276.0,279.0,81.3
17HR-279,279.0,282.0,93.6
17HR-279,282.0,285.0,94.8
17HR-279,285.0,288.0,83.0
17HR-279,288.0,291.0,74.0
17HR-279,291.0,294.0,85.0
17HR-279,294.0,297.0,89.9
17HR-279,297.0,300.0,64.8
17HR-279,300.0,303.0,69.1
17HR-279,303.0,306.0,77.9
17HR-279,306.0,309.0,84.1
17HR-279,309.0,312.0,73.3
17HR-279,312.0,315.0,82.0
17HR-279,315.0,318.0,82.1
17HR-279,318.0,321.0,67.0
17HR-279,321.0,324.0,70.5
17HR-279,324.0,327.0,85.4
17HR-279,327.0,330.0,62.4
17HR-279,330.0,333.0,78.3
17HR-279,333.0,336.0,65.6
17HR-279,336.0,339.0,65.7
17HR-279,339.0,342.0,83.3
17HR-279,342.0,345.0,85.7
17HR-279,345.0,348.0,65.9
17HR-279,348.0,351.0,63.6
17HR-279,351.0,354.0,79.2
17HR-279,354.0,357.0,70.9
17HR-280,0.0,3.0,32.8
17HR-280,3.0,6.0,16.3
17HR-280,6.0,9.0,83.6
17HR-280,9.0,12.0,66.8
17HR-280,12.0,15.0,79.1
17HR-280,15.0,18.0,66.1
17HR-280,18.0,21.0,60.6
17HR-280,21.0,24.0,68.9
17HR-280,24.0,27.0,88.7
17HR-280,27.0,30.0,92.0
17HR-280,30.0,33.0,87.3
17HR-280,33.0,36.0,89.7
17HR-280,36.0,39.0,67.8
17HR-280,39.0,42.0,73.7
17HR-280,42.0,45.0,73.0
17HR-280,45.0,48.0,86.8
17HR-280,48.0,51.0,67.6
17HR-280,51.0,54.0,89.1
17HR-280,54.0,57.0,91.0
17HR-280,57.0,60.0,79.2
17HR-280,60.0,63.0,72.5
17HR-280,63.0,66.0,81.2
17HR-280,66.0,69.0,87.9
17HR-280,69.0,72.0,72.7
17HR-280,72.0,75.0,78.6
17HR-280,75.0,78.0,74.6
17HR-280,78.0,81.0,64.3
17HR-280,81.0,84.0,87.8
17HR-280,84.0,87.0,89.2
17HR-280,87.0,90.0,72.7
17HR-280,90.0,93.0,88.1
17HR-280,93.0,96.0,93.8
17HR-280,96.0,99.0,73.5
17HR-280,99.0,102.0,79.8
17HR-280,102.0,105.0,93.6
17HR-280,105.0,108.0,81.6
17HR-280,108.0,111.0,83.4
17HR-280,111.0,114.0,76.0
17HR-280,114.0,117.0,60.1
17HR-280,117.0,120.0,88.4
17HR-280,120.0,123.0,60.4
17HR-280,123.0,126.0,72.5
17HR-280,126.0,129.0,81.4
17HR-281,0.0,3.0,44.0
17HR-281,3.0,6.0,36.6
17HR-281,6.0,9.0,16.2
17HR-281,9.0,12.0,72.0
17HR-281,12.0,15.0,79.9
17HR-281,15.0,18.0,82.9
17HR-281,18.0,21.0,82.3
17HR-281,21.0,24.0,90.9
17HR-281,24.0,27.0,91.5
17HR-281,27.0,30.0,65.8
17HR-281,30.0,33.0,86.8
17HR-281,33.0,36.0,61.6
17HR-281,36.0,39.0,63.3
17HR-281,39.0,42.0,89.8
17HR-281,42.0,45.0,89.9
17HR-281,45.0,48.0,65.7
17HR-281,48.0,51.0,81.6
17HR-281,51.0,54.0,67.2
17HR-281,54.0,57.0,81.4
17HR-281,57.0,60.0,81.3
17HR-281,60.0,63.0,77.6
17HR-281,63.0,66.0,82.2
17HR-281,66.0,69.0,61.3
17HR-281,69.0,72.0,61.4
17HR-281,72.0,75.0,81.4
17HR-281,75.0,78.0,79.9
17HR-281,78.0,81.0,82.9
17HR-281,81.0,84.0,75.9
17HR-281,84.0,87.0,77.3
17HR-281,87.0,90.0,84.5
17HR-281,90.0,93.0,81.2
17HR-281,93.0,96.0,70.1
17HR-281,96.0,99.0,74.4
17HR-281,99.0,102.0,75.4
17HR-281,102.0,105.0,88.9
17HR-281,105.0,108.0,85.2
17HR-281,108.0,111.0,67.2
17HR-281,111.0,114.0,86.2
17HR-281,114.0,117.0,81.4
17HR-281,117.0,120.0,64.7
17HR-281,120.0,123.0,75.8
17HR-281,123.0,126.0,62.7
17HR-281,126.0,129.0,93.3
17HR-281,129.0,132.0,73.5
17HR-281,132.0,135.0,93.1
17HR-281,135.0,138.0,82.7
17HR-281,138.0,141.0,75.4
17HR-281,141.0,144.0,93.2
17HR-281,144.0,147.0,71.4
17HR-281,147.0,150.0,73.5
17HR-281,150.0,153.0,86.8
17HR-281,153.0,156.0,63.8
17HR-281,156.0,159.0,90.8
17HR-281,159.0,162.0,62.0
17HR-281,162.0,165.0,80.8
17HR-281,165.0,168.0,80.9
17HR-281,168.0,171.0,84.8
17HR-281,171.0,174.0,89.9
17HR-281,174.0,177.0,66.6
17HR-281,177.0,180.0,86.7
17HR-281,180.0,183.0,84.5
17HR-281,183.0,186.0,65.7
17HR-281,186.0,189.0,88.4
17HR-281,189.0,192.0,85.0
17HR-281,192.0,195.0,68.7
17HR-281,195.0,198.0,67.2
17HR-281,198.0,201.0,93.9
17HR-281,201.0,204.0,76.7
17HR-281,204.0,207.0,67.2
17HR-281,207.0,210.0,91.1
17HR-281,210.0,213.0,87.7
17HR-281,213.0,216.0,90.4
17HR-281,216.0,219.0,92.5
17HR-281,219.0,222.0,94.1
17HR-281,222.0,225.0,86.2
17HR-281,225.0,228.0,60.7
17HR-281,228.0,231.0,63.6
17HR-281,231.0,234.0,78.5
17HR-281,234.0,237.0,62.1
17HR-281,237.0,240.0,81.1
17HR-281,240.0,243.0,84.8
17HR-281,243.0,246.0,93.1
17HR-281,246.0,249.0,89.4
17HR-281,249.0,252.0,73.0
17HR-281,252.0,255.0,86.9
17HR-281,255.0,258.0,61.5
17HR-281,258.0,261.0,60.0
17HR-281,261.0,264.0,71.2
17HR-281,264.0,267.0,70.4
17HR-281,267.0,270.0,67.5
17HR-281,270.0,273.0,88.1
17HR-281,273.0,276.0,67.9
17HR-281,276.0,279.0,66.2
17HR-281,279.0,282.0,73.2
17HR-281,282.0,285.0,78.5
17HR-281,285.0,288.0,88.6
17HR-281,288.0,291.0,85.9
17HR-281,291.0,294.0,73.7
17HR-281,294.0,297.0,81.6
17HR-281,297.0,300.0,64.8
17HR-281,300.0,303.0,72.8
17HR-281,303.0,306.0,81.3
17HR-281,306.0,309.0,79.7
17HR-281,309.0,312.0,68.9
17HR-281,312.0,315.0,69.7
17HR-281,315.0,318.0,60.8
17HR-281,318.0,321.0,75.1
17HR-281,321.0,324.0,89.7
17HR-281,324.0,327.0,87.9
17HR-281,327.0,330.0,78.9
17HR-281,330.0,333.0,68.4
17HR-281,333.0,336.0,88.2
17HR-281,336.0,339.0,80.2
17HR-281,339.0,342.0,79.0
17HR-281,342.0,345.0,81.4
17HR-281,345.0,348.0,92.9
17HR-281,348.0,351.0,93.8
17HR-281,351.0,354.0,76.3
17HR-281,354.0,357.0,75.2
17HR-281,357.0,360.0,61.2
17HR-281,360.0,363.0,94.3
17HR-281,363.0,366.0,74.1
17HR-281,366.0,369.0,84.2
17HR-281,369.0,372.0,85.0
17HR-281,372.0,375.0,67.3
17HR-281,375.0,378.0,91.4
17HR-281,378.0,381.0,85.7
17HR-281,381.0,384.0,71.2
17HR-281,384.0,387.0,65.9
17HR-281,387.0,390.0,85.8
17HR-281,390.0,393.0,67.6
17HR-281,393.0,396.0,86.0
17HR-281,396.0,399.0,83.7
17HR-281,399.0,402.0,69.5
17HR-281,402.0,405.0,74.1
17HR-281,405.0,408.0,69.4
17HR-281,408.0,411.0,76.5
17HR-281,411.0,414.0,75.9
17HR-281,414.0,417.0,66.8
17HR-281,417.0,420.0,75.8
17HR-281,420.0,423.0,64.5
17HR-281,423.0,426.0,93.3
17HR-281,426.0,429.0,74.5
17HR-281,429.0,432.0,30.0
17HR-281,432.0,435.0,59.5
17HR-281,435.0,438.0,57.0
17HR-281,438.0,441.0,43.3
17HR-281,441.0,444.0,34.0
17HR-281,444.0,447.0,92.9
17HR-281,447.0,450.0,87.1
17HR-281,450.0,453.0,67.2
17HR-281,453.0,456.0,50.4
17HR-281,456.0,459.0,63.0
17HR-281,459.0,462.0,50.4
17HR-281,462.0,465.0,62.6
17HR-281,465.0,468.0,45.6
17HR-281,468.0,471.0,37.0
17HR-281,471.0,474.0,52.8
17HR-281,474.0,477.0,64.6
17HR-281,477.0,480.0,80.6
17HR-281,480.0,483.0,74.7
17HR-281,483.0,486.0,93.2
17HR-281,486.0,489.0,72.7
17HR-281,489.0,492.0,83.8
17HR-281,492.0,495.0,79.2
17HR-281,495.0,498.0,66.3
17HR-281,498.0,501.0,62.0
17HR-281,501.0,504.0,85.9
17HR-281,504.0,507.0,86.8
17HR-281,507.0,510.0,64.6
17HR-281,510.0,513.0,76.7
17HR-281,513.0,516.0,89.1
17HR-281,516.0,519.0,92.9
17HR-281,519.0,522.0,87.1
17HR-281,522.0,525.0,90.2
17HR-281,525.0,528.0,81.6
17HR-281,528.0,531.0,93.6
17HR-281,531.0,534.0,73.7
17HR-281,534.0,537.0,64.2
17HR-281,537.0,540.0,88.3
17HR-281,540.0,543.0,75.4
17HR-281,543.0,546.0,79.6
17HR-281,546.0,549.0,54.9
17HR-281,549.0,552.0,39.8
17HR-281,552.0,555.0,74.0
17HR-281,555.0,558.0,79.8
17HR-281,558.0,561.0,62.2
17HR-281,561.0,564.0,76.6
17HR-281,564.0,567.0,87.2
17HR-281,567.0,570.0,33.3
17HR-281,570.0,573.0,47.8
17HR-281,573.0,576.0,79.0
17HR-281,576.0,579.0,85.6
17HR-281,579.0,582.0,76.9
17HR-281,582.0,585.0,61.8
17HR-281,585.0,588.0,69.8
17HR-281,588.0,591.0,87.5
17HR-281,591.0,594.0,80.3
17HR-281,594.0,597.0,72.8
17HR-281,597.0,600.0,63.8
17HR-281,600.0,603.0,85.8
17HR-281,603.0,606.0,73.3
17HR-281,606.0,609.0,92.5
17HR-281,609.0,612.0,62.9
17HR-281,612.0,615.0,75.6
17HR-281,615.0,618.0,90.7
17HR-281,618.0,621.0,62.4
17HR-281,621.0,624.0,66.8
17HR-281,624.0,627.0,94.5
17HR-281,627.0,630.0,92.5
17HR-281,630.0,633.0,90.2
17HR-281,633.0,636.0,73.8
17HR-281,636.0,639.0,77.7
17HR-281,639.0,642.0,79.1
17HR-281,642.0,645.0,65.0
17HR-281,645.0,648.0,92.2
17HR-281,648.0,651.0,61.4
17HR-281,651.0,654.0,76.5
17HR-281,654.0,656.0,61.6
17HR-282,0.0,3.0,38.6
17HR-282,3.0,6.0,62.5
17HR-282,6.0,9.0,90.3
17HR-282,9.0,12.0,88.6
17HR-282,12.0,15.0,79.8
17HR-282,15.0,18.0,61.7
17HR-282,18.0,21.0,66.0
17HR-282,21.0,24.0,76.5
17HR-282,24.0,27.0,62.0
17HR-282,27.0,30.0,83.1
17HR-282,30.0,33.0,72.0
17HR-282,33.0,36.0,90.2
17HR-282,36.0,39.0,94.9
17HR-282,39.0,42.0,81.5
17HR-282,42.0,45.0,90.7
17HR-282,45.0,48.0,39.0
17HR-282,48.0,51.0,63.3
17HR-282,51.0,54.0,76.2
17HR-282,54.0,57.0,84.1
17HR-282,57.0,60.0,88.0
17HR-282,60.0,63.0,63.9
17HR-282,63.0,66.0,55.2
17HR-282,66.0,69.0,36.5
17HR-282,69.0,72.0,37.8
17HR-282,72.0,75.0,32.0
17HR-282,75.0,78.0,38.5
17HR-282,78.0,81.0,44.6
17HR-282,81.0,84.0,64.7
17HR-282,84.0,87.0,33.2
17HR-282,87.0,90.0,57.2
17HR-282,90.0,93.0,41.1
17HR-282,93.0,96.0,52.0
17HR-282,96.0,99.0,49.5
17HR-282,99.0,102.0,43.6
17HR-282,102.0,105.0,37.3
17HR-282,105.0,108.0,58.3
17HR-282,108.0,111.0,33.3
17HR-282,111.0,114.0,60.5
17HR-282,114.0,117.0,42.8
17HR-282,117.0,120.0,64.1
17HR-282,120.0,123.0,46.7
17HR-282,123.0,126.0,36.3
17HR-282,126.0,129.0,56.0
17HR-282,129.0,132.0,57.2
17HR-282,132.0,135.0,60.4
17HR-282,135.0,138.0,74.4
17HR-282,138.0,141.0,88.1
17HR-282,141.0,144.0,71.4
17HR-282,144.0,147.0,85.3
17HR-282,147.0,150.0,94.9
17HR-282,150.0,153.0,83.5
17HR-282,153.0,156.0,67.6
17HR-282,156.0,159.0,92.8
17HR-282,159.0,162.0,77.8
17HR-282,162.0,165.0,90.1
17HR-282,165.0,168.0,72.6
17HR-282,168.0,171.0,68.4
17HR-282,171.0,174.0,81.8
17HR-282,174.0,177.0,82.3
17HR-282,177.0,180.0,47.5
17HR-282,180.0,183.0,33.6
17HR-282,183.0,186.0,69.9
17HR-282,186.0,189.0,86.7
17HR-282,189.0,192.0,79.4
17HR-282,192.0,195.0,76.2
17HR-282,195.0,198.0,62.1
17HR-282,198.0,201.0,84.5
17HR-282,201.0,204.0,82.5
17HR-282,204.0,207.0,60.8
17HR-282,207.0,210.0,88.7
17HR-282,210.0,213.0,78.3
17HR-282,213.0,216.0,84.0
17HR-282,216.0,219.0,79.0
17HR-282,219.0,222.0,61.1
17HR-282,222.0,225.0,72.7
17HR-282,225.0,228.0,80.9
17HR-282,228.0,231.0,34.3
17HR-282,231.0,234.0,60.4
17HR-282,234.0,237.0,64.2
17HR-282,237.0,240.0,41.8
17HR-282,240.0,243.0,38.2
17HR-282,243.0,246.0,52.1
17HR-282,246.0,249.0,44.8
17HR-282,249.0,252.0,47.1
17HR-282,252.0,255.0,91.6
17HR-282,255.0,258.0,66.5
17HR-282,258.0,261.0,65.7
17HR-282,261.0,264.0,66.4
17HR-282,264.0,267.0,70.4
17HR-282,267.0,270.0,60.9
17HR-282,270.0,273.0,81.2
17HR-282,273.0,276.0,73.8
17HR-282,276.0,279.0,82.9
17HR-282,279.0,282.0,79.6
17HR-282,282.0,285.0,66.8
17HR-282,285.0,288.0,64.0
17HR-282,288.0,291.0,67.7
17HR-282,291.0,294.0,64.7
17HR-282,294.0,297.0,75.6
17HR-282,297.0,300.0,75.8
17HR-282,300.0,303.0,80.9
17HR-282,303.0,306.0,62.2
17HR-282,306.0,309.0,69.6
17HR-282,309.0,312.0,89.1
17HR-282,312.0,315.0,77.4
17HR-282,315.0,318.0,66.5
17HR-282,318.0,321.0,78.9
17HR-282,321.0,324.0,93.0
17HR-282,324.0,327.0,63.1
17HR-282,327.0,330.0,90.5
17HR-282,330.0,333.0,90.1
17HR-282,333.0,336.0,82.0
17HR-282,336.0,339.0,76.3
17HR-282,339.0,342.0,84.3
17HR-282,342.0,345.0,82.2
17HR-282,345.0,348.0,70.3
17HR-282,348.0,351.0,87.6
17HR-282,351.0,354.0,73.1
17HR-282,354.0,357.0,65.5
17HR-282,357.0,360.0,74.1
17HR-282,360.0,363.0,83.4
17HR-282,363.0,366.0,65.9
17HR-282,366.0,369.0,76.9
17HR-282,369.0,372.0,78.7
17HR-282,372.0,375.0,87.3
17HR-282,375.0,378.0,73.0
17HR-282,378.0,381.0,87.2
17HR-282,381.0,384.0,85.3
17HR-282,384.0,387.0,59.5
17HR-282,387.0,390.0,58.5
17HR-282,390.0,391.0,64.8
17HR-283,0.0,3.0,32.7
17HR-283,3.0,6.0,83.7
17HR-283,6.0,9.0,67.5
17HR-283,9.0,12.0,66.8
17HR-283,12.0,15.0,87.0
17HR-283,15.0,18.0,84.9
17HR-283,18.0,21.0,89.0
17HR-283,21.0,24.0,86.8
17HR-283,24.0,27.0,78.8
17HR-283,27.0,30.0,72.0
17HR-283,30.0,33.0,92.6
17HR-283,33.0,36.0,87.1
17HR-283,36.0,39.0,69.2
17HR-283,39.0,42.0,71.8
17HR-283,42.0,45.0,88.2
17HR-283,45.0,48.0,87.2
17HR-283,48.0,51.0,91.8
17HR-283,51.0,54.0,65.5
17HR-283,54.0,57.0,65.9
17HR-283,57.0,60.0,68.9
17HR-283,60.0,63.0,77.5
17HR-283,63.0,66.0,86.3
17HR-283,66.0,69.0,81.3
17HR-283,69.0,72.0,69.4
17HR-283,72.0,75.0,86.2
17HR-283,75.0,78.0,71.1
17HR-283,78.0,81.0,77.4
17HR-283,81.0,84.0,81.7
17HR-283,84.0,87.0,71.7
17HR-283,87.0,90.0,75.6
17HR-283,90.0,93.0,79.3
17HR-283,93.0,96.0,84.3
17HR-283,96.0,99.0,92.0
17HR-283,99.0,102.0,70.5
17HR-283,102.0,105.0,86.2
17HR-283,105.0,108.0,73.6
17HR-283,108.0,111.0,71.8
17HR-283,111.0,114.0,83.7
17HR-283,114.0,117.0,90.5
17HR-283,117.0,120.0,64.6
17HR-283,120.0,123.0,78.8
17HR-283,123.0,126.0,76.4
17HR-283,126.0,129.0,74.4
17HR-283,129.0,132.0,88.2
17HR-283,132.0,135.0,73.9
17HR-283,135.0,138.0,61.5
17HR-283,138.0,141.0,78.6
17HR-283,141.0,144.0,94.1
17HR-283,144.0,147.0,75.0
17HR-283,147.0,150.0,61.4
17HR-283,150.0,153.0,94.6
17HR-283,153.0,156.0,79.4
17HR-283,156.0,158.0,67.3
17HR-284,0.0,3.0,39.9
17HR-284,3.0,6.0,19.3
17HR-284,6.0,9.0,65.2
17HR-284,9.0,12.0,88.4
17HR-284,12.0,15.0,71.3
17HR-284,15.0,18.0,91.3
17HR-284,18.0,21.0,64.2
17HR-284,21.0,24.0,38.5
17HR-284,24.0,27.0,47.6
17HR-284,27.0,30.0,43.4
17HR-284,30.0,33.0,37.8
17HR-284,33.0,36.0,36.1
17HR-284,36.0,39.0,68.5
17HR-284,39.0,42.0,83.7
17HR-284,42.0,45.0,68.9
17HR-284,45.0,48.0,62.1
17HR-284,48.0,51.0,49.2
17HR-284,51.0,54.0,56.1
17HR-284,54.0,57.0,64.9
17HR-284,57.0,60.0,42.5
17HR-284,60.0,63.0,31.5
17HR-284,63.0,66.0,57.5
17HR-284,66.0,69.0,57.9
17HR-284,69.0,72.0,75.5
17HR-284,72.0,75.0,74.0
17HR-284,75.0,78.0,82.1
17HR-284,78.0,81.0,80.0
17HR-284,81.0,84.0,73.7
17HR-284,84.0,87.0,72.4
17HR-284,87.0,90.0,84.4
17HR-284,90.0,93.0,82.9
17HR-284,93.0,96.0,81.3
17HR-284,96.0,99.0,77.2
17HR-284,99.0,102.0,49.5
17HR-284,102.0,105.0,33.9
17HR-284,105.0,108.0,68.1
17HR-284,108.0,111.0,78.5
17HR-284,111.0,114.0,70.3
17HR-284,114.0,117.0,64.5
17HR-284,117.0,120.0,73.3
17HR-284,120.0,123.0,79.3
17HR-284,123.0,126.0,79.8
17HR-284,126.0,129.0,60.9
17HR-284,129.0,132.0,72.1
17HR-284,132.0,135.0,66.2
17HR-284,135.0,138.0,88.1
17HR-284,138.0,141.0,73.6
17HR-284,141.0,144.0,86.8
17HR-284,144.0,147.0,74.6
17HR-284,147.0,150.0,62.6
17HR-284,150.0,153.0,87.4
17HR-284,153.0,156.0,70.5
17HR-284,156.0,159.0,78.6
17HR-284,159.0,162.0,61.3
17HR-284,162.0,165.0,71.8
17HR-284,165.0,168.0,62.6
17HR-284,168.0,171.0,70.8
17HR-284,171.0,174.0,53.7
17HR-284,174.0,177.0,40.7
17HR-284,177.0,180.0,60.3
17HR-284,180.0,183.0,60.8
17HR-284,183.0,186.0,65.0
17HR-284,186.0,189.0,86.9
17HR-284,189.0,192.0,33.3
